"advertiserId","programName","conversionRate","confirmationRate","approvalTime","epc","confirmationTime","joinDate","paymentStatus","adRank","feedEnabled","parentSectors","subSectors","clickMin","clickMax","leadMin","leadMax","saleMin","saleMax","salePercentageMin","salePercentageMax"
"14479","Impressionen AT - migrated","0","100 / 100","0","0.00","0","2014-02-20 00:00:00",,"0","yes","Retail & Shopping","Department Stores|Furniture & Soft Furnishings|Home & Garden","","","0.5","0.5","","","5","5"
"15857","BRAUN-Hamburg DE - migrated","0","0 / 0","0","0.00","0","2014-12-15 00:00:00",,"0","yes","Retail & Shopping","Menswear","","","","","","","5","10"
"14362","All4cycling DE","0","0 / 0","0","0.00","0","2013-10-28 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Womenswear","","","","","","","5.4","5.4"
"14365","All4cycling FR","0","100 / 0","0","0.00","0","2013-10-28 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Sports Equipment|Sportswear|Womenswear","","","","","","","5.4","5.4"
"14366","All4cycling ES","0","100 / 0","0","0.00","0","2013-10-28 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear","","","","","","","5.4","5.4"
"14477","Conleys AT - migrated","0","100 / 100","0","0.00","0","2014-02-21 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","0.5","0.5","","","5","5"
"14489","Oopad DE","0","0 / 0","0","0.00","0","2013-11-28 00:00:00",,"0","no","Retail & Shopping","Computers|Electronic Accessories|Electronic Superstore","","","0.7","0.7","","","3","7"
"14521","Impressionen CH - migrated","0","100 / 100","0","0.00","0","2014-02-21 00:00:00",,"0","yes","Retail & Shopping","Department Stores|Furniture & Soft Furnishings|Home & Garden","","","0.6","0.6","","","5","5"
"13679","Gsmwijzer NL- Migrated","0","35.8 / 25.2","0","0.00","0","2013-11-26 00:00:00",,"0","no","Telco's & Services","Mobile Broadband|Mobile Pay As You Go|Network Operators|Mobile Contract","0","0","0","0","0","0","0","0"
"14412","Gewinnspiele der Proleagion GmbH DE","0","0 / 100","0","0.00","0","2013-11-04 00:00:00",,"0","no","Retail & Shopping","Lead Gen","","","0.8","1.4","","","0","0"
"14520","Conleys CH - migrated","0","100 / 0","0","0.00","0","2014-02-27 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","0.6","0.6","","","5","5"
"14419","247parking NL","0","100 / 0","0","0.00","0","2013-11-28 00:00:00",,"0","no","Travel","Airport Parking & Transfers","","","","","","","13","13"
"14549","Onlineversicherung DE - migrated","0","0 / 0","0","0.00","0","2013-12-03 00:00:00",,"0","no","Finance & Insurance","Insurance","","","","","4","18","0","0"
"15213","pneudiscount CH - migrated","0","0 / 0","0","0.00","0","2014-06-25 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","2.1","2.1"
"14326","Mediherz DE - migrated","0","99.7 / 0","0","0.00","0","2014-01-14 00:00:00",,"0","yes","Retail & Shopping","Pharmaceuticals","","","","","","","3","7"
"14571","Interpolis NL - MIGRATED","0","0 / 0","0","0.00","0","2013-12-09 00:00:00",,"0","no","Finance & Insurance","Insurance","","","","","1","50","0","0"
"14033","Deutschland wird fit","0","100 / 0","45","0.00","45","2013-12-10 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","15","25"
"14541","CapTrader - migrated","0","81.6 / 49.7","0","0.00","0","2013-12-19 00:00:00",,"0","no","Finance & Insurance","Savings & Investments","","","20","40","120","120","0","0"
"13749","mipow DE","0","0 / 0","0","0.00","0","2013-12-13 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories","","","","","","","15","15"
"14190","wikifolio.com DE - migrated","0","0 / 100","0","0.00","0","2013-12-19 00:00:00",,"0","no","Finance & Insurance","Savings & Investments","","","2","2","","","0","0"
"13976","Fussballtrip DE - migrated","0","0 / 0","0","0.00","0","2013-12-24 00:00:00",,"0","yes","Travel","Hotels & Accommodation|Tourism & Attractions|Travel Agencies","","","","","","","5","5"
"14432","Crumpler DE - migrated","0","92.1 / 0","90","0.00","0","2014-02-04 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories","","","","","","","6","10"
"14467","Crumpler CH - migrated","0","100 / 0","0","0.00","0","2014-02-04 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories","","","","","","","6","8"
"14656","swk-bank DE - migrated","0","19.3 / 100","0","0.00","0","2014-09-16 00:00:00",,"0","no","Finance & Insurance","Lead Gen","","","5","15","25","150","1.2","2.5"
"14422","Vexcash DE - migrated","0","100 / 100","0","0.00","0","2014-01-20 00:00:00",,"0","no","Finance & Insurance","Loans","","","","0.5","0.5","25","0","0"
"14455","Look Fantastic DACH: Migrated 17/10/2017","0","0 / 0","0","0.00","0","2014-05-11 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","8","25","2","12"
"14456","Look Fantastic ES: Migrated 17/10/2017","0","100 / 0","60","0.00","0","2013-11-12 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","8","25","2","12"
"14457","Look Fantastic FR: Migrated","0","0 / 0","0","0.00","0","2014-03-21 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","8","25","2","12"
"14458","Look Fantastic IT: Migrated 17/10/2017","0","0 / 0","0","0.00","0","2013-11-12 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","8","25","2","10"
"14461","Exante Diet DE","0","0 / 0","0","0.00","0","2013-11-12 00:00:00",,"0","yes","Retail & Shopping","FMCG|Health & Beauty","","","2","2","","","2","10"
"14462","The Hut DE: Migrated 18/10/2017","0","0 / 0","0","0.00","0","2014-07-04 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Womenswear","","","","","","","1","12"
"14529","Scotch&Soda DE","0","0 / 0","0","0.00","0","2014-01-28 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Womenswear","","","","","","","10","12"
"14711","Monuta DE - migrated","0","0 / 0","0","0.00","0","2014-02-04 00:00:00",,"0","yes","Finance & Insurance","Insurance","","","10","10","120","120","0","0"
"14753","Mass FI: migrated 17/10/2017","0","0 / 0","0","0.00","0","2014-02-10 00:00:00",,"0","yes","Retail & Shopping","FMCG|Health & Beauty|Sports Equipment|Sportswear","","","","","","","8","8"
"14572","MerchandisingPlaza DE","0","0 / 0","0","0.00","0","2013-11-28 00:00:00",,"0","yes","Retail & Shopping","Books & Subscriptions|Electronic Superstore|Music & DVD","","","","","","","6","18"
"14573","MerchandisingPlaza FR","0","0 / 0","0","0.00","0","2013-11-28 00:00:00",,"0","yes","Retail & Shopping","Books & Subscriptions|Electronic Superstore|Entertainment Superstore|Music & DVD|Toys & Games","","","","","","","6","18"
"14574","MerchandisingPlaza ES","0","0 / 0","0","0.00","0","2013-11-28 00:00:00",,"0","yes","Retail & Shopping","Books & Subscriptions|Electronic Superstore|Music & DVD|Toys & Games","","","","","","","6","18"
"14591","Schutzklick DE - migrated","0","0 / 0","0","0.00","0","2014-02-03 00:00:00",,"0","no","Finance & Insurance","Insurance","","","","","","7","0","10"
"14843","Look Fantastic International","0","100 / 0","59","0.00","0","2014-03-04 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","8","25","2","12"
"14747","sanaexpert AT","0","0 / 0","0","0.00","0","2014-02-19 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","23","23"
"14748","sanaexpert IT","0","0 / 0","0","0.00","0","2014-05-12 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","5","23"
"14749","sanaexpert SCAN","0","0 / 0","0","0.00","0","2014-02-26 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","23","23"
"14745","sanaexpert CH","0","0 / 0","0","0.00","0","2014-02-19 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","23","23"
"14746","sanaexpert DE","0","0 / 0","0","0.00","0","2014-02-19 00:00:00",,"0","no","Retail & Shopping","Health & Beauty","","","","","","","19","19"
"14899","K24 AU","0","0 / 0","0","0.00","0","2014-02-21 00:00:00",,"0","no","Finance & Insurance","Loans","","","16","20","","","0","0"
"14883","Farfetch:Zanox:Affiliate:CPA:EU:FR","0","0 / 0","0","0.00","0","2014-02-18 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Womenswear","","","","","","","5","9"
"17411","Watchshop DE - migrated","0","100 / 0","0","0.00","0","2016-07-25 00:00:00",,"0","yes","Retail & Shopping","Clothing Accessories","","","","","","","1","5"
"14716","TopVintage DE - migrated","0","0 / 0","0","0.00","0","2014-03-11 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","8","10"
"14293","Gymondo DE - migrated","0","92.8 / 0","0","0.00","0","2014-03-12 00:00:00",,"0","no","Telco's & Services","Education Training & Recruitment","","","","","20","20","0","0"
"14800","Europcar FR - Migration on 24/10/2016","0","0 / 0","0","0.00","0","2013-03-24 00:00:00",,"0","no","Travel","Car Rental","","","","","","","8","8"
"15293","miaVILLA DE - migrated","0","100 / 0","0","0.00","0","2014-05-13 00:00:00",,"0","yes","Retail & Shopping","Furniture & Soft Furnishings","","","","","","","8","12"
"14260","Tassimo ES: Migrated 08/01/2018","0","100 / 0","0","0.21","0","2014-03-20 00:00:00",,"0","no","Retail & Shopping","Home & Garden|White Goods","","","","","","4","0","6"
"14525","tonerpartner DE - migrated","0","0 / 0","0","0.00","0","2014-03-30 00:00:00",,"0","yes","Retail & Shopping","Electronic Accessories|Office Supplies|Photos & Print Services","","","","","","","3","20"
"14991","Whitelabel Keuze NL","0","0 / 0","0","0.00","0","2014-03-27 00:00:00",,"0","no","Telco's & Services","Utilities","0","0","0","0","0","0","0","0"
"14758","Geschenkidee AT","0","0 / 0","0","0.00","0","2014-04-01 00:00:00",,"0","yes","Retail & Shopping","Gifts & Flowers","","","","","","","8","15"
"14608","Autoweekverzekering NL","0","0 / 0","0","0.00","0","2014-04-10 00:00:00",,"0","no","Finance & Insurance","Insurance","","","","","40","45","0","0"
"15122","Shutterstock DE: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-03-30 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","2","20"
"15123","Shutterstock BE: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-03-31 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15124","Shutterstock ES: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-03-30 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15125","Shutterstock FR: Migrated","0","0 / 0","0","0.00","0","2014-03-31 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15126","Shutterstock IT: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-04-02 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15127","Shutterstock NL: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-04-02 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15128","Shutterstock SE: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-04-01 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15044","WorldRemit Nordics","0","100 / 0","0","0.00","0","2014-03-20 00:00:00",,"0","no","Finance & Insurance","Loans","","","","","300","300","0","0"
"15132","Shutterstock APAC","0","100 / 0","0","0.00","0","2014-04-02 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15133","Shutterstock PL: Migrated 18/01/2018","0","0 / 0","0","0.00","0","2014-03-31 00:00:00",,"0","no","Retail & Shopping","Photography","","","","","","","20","20"
"15171","wirkaufendeinauto DE - migrated","0","0 / 100","0","0.00","0","2014-04-13 00:00:00",,"0","no","Telco's & Services","Automotive|Lead Gen","","","0.25","1","","","0","0"
"12465","Viagogo NL: Migrated 16/01/2018","0","0 / 0","0","0.00","0","2014-04-14 00:00:00",,"0","no","Telco's & Services","Tickets","","","","","","","1.5","6"
"15173","Hammerkauf DE - migrated","0","97.3 / 0","0","0.00","0","2014-04-20 00:00:00",,"0","yes","Retail & Shopping","Clothing|DIY|Home & Garden|White Goods","","","","","","","5","7"
"15161","Baumschule-Horstmann DE - migrated","0","100 / 0","0","0.00","0","2014-04-29 00:00:00",,"0","yes","Retail & Shopping","Gifts & Flowers|Home & Garden","","","","","","","10","12"
"15045","Europcar_ES: Migrated 02/08/2017","0","30.9 / 0","472","0.00","0","2014-04-25 00:00:00",,"0","no","Travel","Car Rental","","","","9","","","9","11"
"15047","Europcar_AU NZ: Migrated 02/08/2017","0","54.4 / 0","217","0.00","0","2014-04-26 00:00:00",,"0","no","Travel","Car Rental","","","","","","","8","8"
"14684","avira.com PT","0.4","94.3 / 0","61","0.03","61","2014-04-29 00:00:00",,"0","no","Telco's & Services","Software Downloads|Utilities","","","","","","","25","25"
"14685","avira.com NL - BE","0","0 / 0","0","0.00","0","2014-04-29 00:00:00",,"0","no","Telco's & Services","Software Downloads","","","","","","","25","25"
"15157","Pflanzotheke DE - migrated","0","0 / 0","0","0.00","0","2014-05-07 00:00:00",,"0","yes","Retail & Shopping","Gifts & Flowers|Home & Garden","","","","","","","6","6"
"15159","Pflanzenschleuder DE - migrated","0","0 / 0","0","0.00","0","2014-05-11 00:00:00",,"0","yes","Retail & Shopping","Gifts & Flowers|Home & Garden","","","","","","","10","10"
"958","zanox BE - Partners werven Partners / Les Affiliés","0","0 / 0","0","0.00","0","2014-04-28 00:00:00",,"0","no","Telco's & Services","Business Services (B2B)","","","10","10","","","0","0"
"14460","Exante Diet ES: Migrated 19/10/2017","0","0 / 0","0","0.00","0","2014-06-02 00:00:00",,"0","yes","Retail & Shopping","FMCG|Health & Beauty","","","","","","","2","10"
"14834","Aldi Suisse Tours - migrated","0","97.8 / 0","0","0.00","0","2015-03-02 00:00:00",,"0","no","Travel","Hotels & Accommodation","","","","","","","1","1"
"15151","Tirendo BE: Migrated 03/11/2017","0","0 / 0","0","0.00","0","2014-03-31 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","3","3"
"15181","Myprotein SE: Migrated 11/10/2017","0","0 / 0","0","0.00","0","2014-05-18 00:00:00",,"0","yes","Retail & Shopping","FMCG|Health & Beauty|Sports Equipment","","","","","","","6","10"
"15214","Tirendo IT: Migrated 03/11/2017","0.1","69.9 / 0","35","0.00","35","2014-04-16 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","3","3"
"15217","Tirendo SE: Migrated 03/11/2017","0","0 / 0","0","0.00","0","2014-04-16 00:00:00",,"0","yes","Retail & Shopping","Automotive","","","","","","","4","4"
"15235","12-Travel DE - migrated","0","90 / 0","263","0.00","264","2014-05-26 00:00:00",,"0","no","Travel","Travel Agencies","","","","","","","3","7"
"15236","12-Travel CH - migrated","0","91.1 / 0","0","0.00","0","2014-05-27 00:00:00",,"0","no","Travel","Travel Agencies","","","","","","","3","7"
"18083","National Pen ES","0","0 / 0","0","0.00","0","2016-06-06 00:00:00",,"0","yes","Retail & Shopping","Office Supplies","","","","","","","12","12"
"15232","bigbank AT","0","0 / 31","0","0.00","0","2014-05-25 00:00:00",,"0","no","Finance & Insurance","Personal Banking","","","21","21","","","0","0"
"15257","bakerross DE - migrated","0","100 / 0","60","0.00","60","2014-07-13 00:00:00",,"0","no","Retail & Shopping","Office Supplies|Toys & Games","","","","","","","3","3"
"15366","Sandwich NL","0","0 / 0","0","0.00","0","2014-07-17 00:00:00",,"0","no","Retail & Shopping","Womenswear","","","0.2","0.2","","","7","7"
"15391","Go Nutrition DE","0","0 / 0","0","0.00","0","2014-06-10 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty","","","","","","","5","5"
"15394","Go Nutrition IT","0","0 / 0","0","0.00","0","2014-06-09 00:00:00",,"0","yes","Retail & Shopping","Health & Beauty|Sports Equipment","","","","","","","5","5"
"15494","Tostadora - T-shirts FR","0","0 / 0","0","0.00","0","2014-09-24 00:00:00",,"0","yes","Retail & Shopping","Clothing|Gadgets|Gifts & Flowers|Menswear|Womenswear","","","","","","","8","8"
"15402","Welt DE - migrated","0","0 / 0","0","0.00","0","2014-07-26 00:00:00",,"0","no","Telco's & Services","Entertainment Downloads|Lead Gen","","","0.99","110","","","0","0"
"15552","Madame Tussauds AT","0","0 / 0","0","0.00","0","2014-07-25 00:00:00",,"0","no","Travel","Tourism & Attractions","","","","","","","8","8"
"15800","PAUL HEWITT DE - migrated","0","69 / 0","0","0.00","0","2014-10-05 00:00:00",,"0","yes","Retail & Shopping","Department Stores|Menswear|Womenswear","","","","","","","7","10"
"15571","Ralph Lauren DE / AT: Migrated 26/10/2017","0","100 / 0","0","0.00","0","2014-08-18 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories","","0.45","","","","","0","6"
"15572","Ralph Lauren IT: Migrated 26/10/2017","0","0 / 0","0","0.00","0","2014-08-02 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","4","9"
"15574","Ralph Lauren ES / PT: Migrated 26/10/2017","0","100 / 0","0","0.00","0","2014-08-18 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories","","","","","","","4","6"
"15575","Ralph Lauren NL - BE: Migrated 26/10/2017","0","0 / 0","0","0.00","0","2014-08-18 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","4","7"
"15557","Missguided AU: Migrated 01/12/2017","0","0 / 0","0","0.00","0","2014-07-29 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Womenswear","","","","","","","8","8"
"16655","Bonobo FR - Migration on 16/02/2017","0","0 / 0","0","0.00","0","2015-06-15 00:00:00",,"0","yes","Retail & Shopping","Menswear|Womenswear","0","0","0","0","0","0","0","0"
"15597","deinhandy DE - migrated","0","62.5 / 0","138","0.00","141","2014-09-21 00:00:00",,"0","yes","Telco's & Services","Mobile Contract","","","","","2.5","35","0","0"
"15601","Tripadvisor ES: Migrated 08/11/2017","0","0 / 0","0","0.00","0","2014-09-02 00:00:00",,"0","no","Travel","Hotels & Accommodation","","","","","","","50","80"
"15602","Tripadvisor FR: Migrated","0","0 / 0","0","0.00","0","2014-09-03 00:00:00",,"0","no","Travel","Hotels & Accommodation","","","","","","","50","80"
"15603","Tripadvisor DE: Migrated 08/11/2017","0","0 / 0","0","0.00","0","2014-09-02 00:00:00",,"0","no","Travel","Hotels & Accommodation","","","","","","","50","80"
"15621","Credigo FR - closed on 08.08.17","0","0 / 0","0","0.00","0","2014-09-10 00:00:00",,"0","no","Finance & Insurance","Loans|Lead Gen","0","0","0","0","0","0","0","0"
"15634","kartenmachen DE - migrated","0","0 / 0","0","0.00","0","2014-08-20 00:00:00",,"0","yes","Retail & Shopping","Books & Subscriptions|Gifts & Flowers","","","","","","","10","10"
"15609","Iwantthatmusthave NL","0","0 / 0","0","0.00","0","2014-08-31 00:00:00",,"0","no","Retail & Shopping","Womenswear","","","","","","","10","10"
"15514","Fashion24 DE - migrated","0","0 / 0","0","0.00","0","2014-09-02 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","0.15","0.15","0","0"
"15683","Vattenfall DE - migrated","0","0 / 0","0","0.00","0","2014-11-24 00:00:00",,"0","no","Telco's & Services","Utilities","","","","","25","50","0","0"
"15642","Boohoo.com DE: Migrated 01/11/2017","0","100 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Shoes|Womenswear","","","","","","","7","7"
"15647","Boohoo.com DK: Migrated 01/11/2017","0","0 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Shoes|Womenswear","","","","","","","7","10"
"15445","Madame Tussauds DE - migrated","0","0 / 0","0","0.00","0","2014-06-25 00:00:00",,"0","no","Travel","Tourism & Attractions","","","","","","","8","8"
"15623","Boohoo.com FR: Migrated 2016","0","0 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Womenswear","","","","","","","7","7"
"15638","Jeans.ch - migrated","0","65.8 / 0","90","0.00","90","2014-11-04 00:00:00",,"0","yes","Retail & Shopping","Clothing","","","","","","","10","10"
"15643","Boohoo.com ES: Migrated 01/11/2017","0","0 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Womenswear","","","","","","","7","10"
"15644","Boohoo.com NL: Migrated 01/11/2017","0","0 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","no","Retail & Shopping","Clothing|Clothing Accessories|Shoes|Womenswear","","","","","","","7","7"
"15648","Boohoo.com FI: Migrated 01/11/2017","0","100 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Womenswear","","","","","","","7","7"
"15649","Boohoo.com NO: Migrated 01/11/2017","0","0 / 0","0","0.00","0","2014-10-30 00:00:00",,"0","yes","Retail & Shopping","Clothing|Clothing Accessories|Womenswear","","","","","","","7","7"
